CCN#,Hospital_Name,State,Bed_Size,Staff_Labor_Rate,Agency_Labor_Rate,Estimated_RN_Need
240213,Healtheast Woodwinds Hospital,MN,86.0,64.20922541531233,126.21247924633035,18.061371794871793
140184,Heartland Regional Medical Center,IL,94.0,49.58471330429698,106.98017577970437,3.5101239316239323
260006,Heartland Regional Medical Center,MO,352.0,45.02654294203581,108.56798830140511,87.37991452991453
040085,Helena Regional Medical Center,AR,118.0,46.44274745798254,109.41086001255493,1.3615384615384616
050390,Hemet Valley Medical Center,CA,230.0,65.87230646550962,74.17296944495186,10.410662393162394
450578,Hemphill County Hospital,TX,15.0,11.740316095199052,152.26036938839707,0.3803931623931624
290057,Henderson Hospital,NV,298.0,60.13435070471196,137.22540749411036,10.058611111111112
450229,Hendrick Medical Center,TX,599.0,57.72498870280764,100.10282194961886,84.65384615384616
450587,Hendrick Medical Center Brownwood,TX,57.0,65.99763700264884,105.24377811094453,29.92948717948718
150005,Hendricks Regional Health,IN,130.0,54.40911015779419,112.89535059168409,19.826068376068378
240004,Hennepin County Medical Center,MN,347.0,60.56178123655348,79.85978582169392,212.79777350427352
490118,Henrico Doctors Hospital,VA,686.0,50.953725320036575,140.7901485853857,4.199145299145299
440132,Henry County Medical Center,TN,43.0,39.27396048078579,102.25989331348468,13.77948717948718
150030,Henry County Memorial Hospital,IN,48.0,52.084115368428435,77.11486977039658,18.835897435897436
230047,Henry Ford Health Macomb Hospital,MI,318.0,50.68997820458108,99.4349889578668,8.295730769230769
230146,Henry Ford Health Wyandotte Hospital,MI,277.0,49.635642825667425,100.80820184644183,47.632384615384616
230053,Henry Ford Hospital,MI,676.0,55.193873758384115,103.47315944928687,81.88202136752136
230302,Henry Ford West Bloomfield Hospital,MI,191.0,56.05170088042597,93.17479205876995,14.07777777777778
220095,Henry Heywood Memorial Hospital,MA,114.0,51.53173428739802,124.2237981487011,17.174358974358974
050624,Henry Mayo Newhall Memorial Hospital,CA,315.0,66.03619387001865,127.33709463849526,51.961111111111116
450155,Hereford Regional Medical Ctr,TX,32.0,39.363401189797,60.774647887323944,4.763675213675214
670076,Heritage Park Surgical Hospital,TX,12.0,43.72797480126591,92.7,0.05128205128205128
390036,Heritage Valley Beaver,PA,148.0,59.45752940913168,113.94448595095014,39.467948717948715
390157,Heritage Valley Kennedy,PA,87.0,48.2406220989134,126.58956910141882,16.264957264957264
390037,Heritage Valley Sewickley,PA,130.0,54.50496045005133,117.79330846981244,15.812820512820513
140011,Herrin Hospital,IL,85.0,45.25268787718174,142.66723389855397,40.512632478632476
050279,Hi - Desert Medical Center,CA,55.0,60.97113279892847,134.67515178772206,19.004273504273506
100053,Hialeah Hospital,FL,340.0,45.95953075002033,100.45018346034433,7.57051282051282
340004,High Point Medical Center,NC,288.0,56.90262989328513,62.31690000246978,43.43085897435898
250117,Highland Community Hospital,MS,49.0,39.34512289759732,65.29408485253944,4.599230769230769
330164,Highland Hospital,NY,261.0,52.032563502776476,122.88923191255476,138.01068376068375
190041,Highland Medical Center,LA,198.0,56.30465895169248,79.091216428952,9.56909829059829
390184,Highlands Hospital,PA,61.0,45.50071151120288,96.93614282080433,0.8232179487179487
010061,Highlands Medical Center,AL,45.0,41.34966430700636,65.00813008130082,0.026282051282051282
180005,Highlands Regional Medical Center,KY,63.0,39.6044250598419,126.549888795475,40.71576923076923
500011,Highline Medical Center,WA,132.0,72.4246216353943,119.61924797908189,46.41623931623932
450604,Hill Country Memorial Hospital,TX,57.0,41.61549119867346,116.25029502760762,3.6755940170940167
450101,Hillcrest Baptist Medical Center,TX,236.0,51.15819117053252,97.36336116910229,24.564102564102566
360230,Hillcrest Hospital,OH,483.0,49.67184992912988,112.36918652076447,70.72606837606838
370039,Hillcrest Hospital Claremore,OK,41.0,45.58119628447214,137.9226845788177,5.028021367521368
370099,Hillcrest Hospital Cushing,OK,24.0,42.879471156115336,55.59531047978474,12.229487179487181
370183,Hillcrest Hospital Henryetta,OK,15.0,43.23342378596066,135.64141035258814,1.7089743589743591
370015,Hillcrest Hospital Pryor,OK,21.0,40.67009902528383,41.81492192018508,1.4777777777777779
370202,Hillcrest Hospital South,OK,180.0,50.42310766716239,59.135390428211586,2.035897435897436
370001,Hillcrest Medical Center,OK,424.0,50.88163948055178,72.13939975353705,109.5846153846154
120005,Hilo Medical Center,HI,194.0,59.49892187558403,105.81234823119797,86.40982905982906
310052,Hmh -Ocean University Medical Center,NJ,313.0,50.46872309394098,122.54828429556066,40.363675213675215
230072,Holland Hospital,MI,189.0,42.4611008099974,143.44777662026596,2.0839145299145296
050063,Hollywood Presbyterian Medical Cntr,CA,317.0,66.67838970541247,113.92642325770683,83.73395726495725
100019,Holmes Regl Medical Center,FL,550.0,55.930331699748116,103.32133858343153,44.606410256410264
440017,Holston Valley Hosp & Med Ctr,TN,286.0,42.846957180701935,96.82250117295298,109.9660811965812
210065,Holy Cross Germantown Hospital,MD,78.0,45.98815385708691,99.26479342778902,7.17863247863248
210004,Holy Cross Hospital,MD,399.0,49.71431380669544,76.1377358140914,46.121367521367524
520107,Holy Family Memorial Inc,WI,58.0,50.35642906813503,125.68481884703769,21.434641025641024
310008,Holy Name Hospital,NJ,289.0,52.84945424063013,121.21908752131714,40.595726495726495
390097,Holy Redeemer Hospital,PA,213.0,46.340649007807166,114.48674056098467,39.0948717948718
390004,Holy Spirit Hospital,PA,231.0,51.93397424431341,116.3372304958345,112.54444444444445
220024,Holyoke Medical Center,MA,201.0,47.60632065899833,106.13208478820583,12.116666666666667
360054,Holzer,OH,148.0,35.37698071790486,75.48046962670482,44.15618376068376
190114,Homer Memorial Hospital,LA,37.0,36.44362250280745,86.4400261976048,4.567521367521367
100125,Homestead Hospital,FL,159.0,56.23709984750002,135.72171774498676,24.84871794871795
030092,Honorhealth Deer Valley Med Ctr,AZ,204.0,53.10780690025665,76.27362913972657,17.317094017094018
030014,Honorhealth John C. Lincoln Med Ctr,AZ,239.0,54.92108930075417,124.68021472392638,9.473504273504274
030038,Honorhealth Scottsdale Osborn Med Ct,AZ,337.0,55.144923925956746,71.87232378531625,8.742735042735044
030087,Honorhealth Scottsdale Shea Med Ctr,AZ,427.0,56.7552587174316,71.9550179659128,22.240598290598292
030123,Honorhealth Scottsdale Thompson Peak,AZ,120.0,54.83953865617485,79.65227021040974,5.402564102564103
030146,Honorhealth Sonoran Crossing Med Ctr,AZ,79.0,59.74791405797655,63.721518987341774,1.2491452991452991
390111,Hospital Of The Univ Of Penna,PA,1051.0,63.28041246938491,88.07680808162188,190.95769230769233
670120,Hospitals Of Prov Transmountain Camp,TX,108.0,49.108120206910634,72.66703755215578,10.754273504273504
670047,Hospitals Of Providence East Campus,TX,218.0,45.79467085732003,73.21617074034715,14.476923076923079
110069,Houston Healthcare,GA,254.0,42.45385959776312,104.56147527185806,50.774358974358975
450659,Houston Healthcare Medical Center,TX,147.0,55.3269206834761,117.84709134313356,6.802564102564103
450709,Houston Methodist St. John Hospital,TX,178.0,61.76975759644691,116.6415552855407,0.35170940170940174
670122,Houston Methodist The Woodlands,TX,292.0,61.38736168459051,93.0038139944257,8.73974358974359
210048,Howard County,MD,226.0,65.03804233656642,125.33937280739283,79.91111111111111
090003,Howard University Hospital,DC,215.0,68.3059315274401,146.92358638310014,65.29970085470084
520091,Howard Young Medical Center,WI,42.0,50.72140425048937,124.99311144949604,5.893589743589744
140019,Hshs Good Shepherd Hospital,IL,30.0,53.05672015512216,71.93536582548869,3.515115384615385
310118,Hudson Regional Hospital,NJ,102.0,57.88928565513106,85.13505590263036,21.137179487179488
450352,Hunt Regional Medical Center,TX,150.0,37.64000819164588,65.98343127850481,29.617128205128207
310005,Hunterdon Medical Center,NJ,184.0,54.52570856964701,111.61920556075731,26.92863247863248
050438,Huntington Hospital,CA,468.0,66.55411625646772,140.26517144929036,123.75641025641026
330045,Huntington Hospital,NY,269.0,73.93683199272174,100.4529377737377,5.171367521367522
450347,Huntsville Memorial,TX,94.0,50.58037817039828,85.48510616007822,24.475213675213677
230132,Hurley Medical Center,MI,369.0,58.068672415201945,82.77527341453829,101.53409401709403
240187,Hutchinson Health Care,MN,37.0,67.86257745227245,103.43010435705442,3.6241452991452996
170020,Hutchinson Regional Medical Center,KS,147.0,51.84091494120872,96.36875479060693,141.05683760683763
190054,Iberia Medical Center,LA,133.0,45.9374894054764,168.86761974584556,34.97435897435897
130074,Idaho Falls Community Hospital,ID,88.0,40.55251686052276,62.22522346981027,17.545726495726495
440176,Indian Path Community Hospital,TN,35.0,38.35681014376366,109.28991535392366,6.3032692307692315
100105,Indian River Memorial Hospita.L,FL,310.0,51.005782540282134,80.28843863772384,71.68332051282052
150160,Indiana Orthopaedic Hospital Llc,IN,38.0,55.55414264058032,70.91873628360904,16.90807264957265
390173,Indiana Regional Medical Center,PA,134.0,43.93778524505181,101.75404162302473,46.92094017094017
150056,Indiana University Health,IN,1274.0,50.41707289687216,116.62277517523242,182.35854700854702
140191,Ingalls Memorial Hospital,IL,243.0,48.22479300429458,95.27978169740622,111.42692307692309
200041,Inland Hospital,ME,33.0,45.24360632806808,106.0497422733494,18.259589743589746
350070,Innovis Health,ND,142.0,52.40155453939547,121.29131022169038,7.199538461538461
490040,Inova Alexandria Hospital,VA,303.0,55.823329995535175,92.72313985609401,52.4440170940171
490101,Inova Fair Oaks Hospital,VA,174.0,58.61771927871806,99.43025172726767,23.071367521367524
490063,Inova Fairfax Hospital,VA,908.0,58.45241866653348,101.93097412878194,245.62820512820514
490043,Inova Loudoun Hospital Center,VA,189.0,58.01930550615618,92.32185733872855,25.558119658119658
490122,Inova Mount Vernon Hospital,VA,108.0,61.215685657967455,91.58668049188678,23.492307692307694
230264,Insight Surgical Hospital,MI,13.0,37.66585131674103,127.2627345844504,6.3760683760683765
140158,Insights Hospital And Medical Center,IL,52.0,22.23792842729197,94.58460878571354,40.8491452991453
310069,Inspira Medical Center Mullica Hill,NJ,286.0,62.68266091552256,103.8291589207282,62.95919658119658
310032,Inspira Medical Center Vineland,NJ,280.0,62.66094082418901,83.9702027165262,101.8098888888889
370028,Integris Baptist Medical Center,OK,615.0,49.983249504727915,116.26241206694921,158.61365384615385
370211,Integris Canadian Valley Hospital,OK,66.0,49.03669422309745,127.33281238184064,1.6953418803418805
370240,Integris Community Hospital,OK,32.0,46.295757017045766,105.08722123409495,6.247008547008548
370113,Integris Grove  Hospital,OK,41.0,44.363810371674376,154.7103122923192,1.4339786324786328
370236,Integris Health Edmond,OK,77.0,47.56973127282766,114.52934601564674,22.15257264957265
370004,Integris Miami Hospital,OK,36.0,42.85060493300534,57.28651582186433,2.2331965811965815
370106,Integris Southwest Medical Center,OK,169.0,48.551328109552664,164.62373051263032,40.106790598290594
460010,Intermountain Medical Center,UT,486.0,56.33398805602964,65.42261053823212,117.7803418803419
160082,Iowa Methodist Medical Center,IA,577.0,51.49796061501228,88.12829955638811,207.60042735042734
330144,Ira Davenport Memorial Hospital  Inc,NY,15.0,44.15507983373791,122.67166602980512,4.473504273504274
340039,Iredell Memorial Hospital,NC,155.0,48.96640855734255,118.56151471593185,36.27094017094017
140167,Iroquois Memorial Hospital,IL,25.0,32.163144604710396,174.6338278574083,2.127286324786325
500007,Island Hospital,WA,43.0,39.42789860819794,218.39141843136596,25.407264957264957
150173,Iu Health Arnett Hospital,IN,192.0,47.00813921313821,123.20145701790543,32.193141025641026
150051,Iu Health Bloomington Hospital,IN,190.0,45.370218451982396,113.67317777003831,42.9465811965812
150158,Iu Health West Hospital,IN,173.0,45.50618115258876,124.4106714672777,17.856226495726496
530025,Ivinson Memorial Hospital,WY,76.0,51.4190093911581,137.4510603467197,15.751782051282051
370022,Jackson County Memorial Hospital,OK,49.0,34.886345469060245,110.19683632272155,6.456837606837607
100142,Jackson Hospital  Marianna,FL,66.0,31.36130599661349,71.83472394816262,29.85008547008547
010024,Jackson Hospital And Clinic  Inc,AL,278.0,41.57016418492452,90.67484500142132,58.75157264957265
100022,Jackson Memorial,FL,1608.0,59.793511013287976,94.06809834070619,148.71479487179488
140177,Jackson Park Hospital,IL,109.0,43.204442614010986,110.23053285180258,13.489743589743592
440002,Jackson-Madison County General Hosp,TN,580.0,41.85862543122198,90.70214617197426,101.6162264957265
330127,Jacobi Medical Center,NY,440.0,68.26804043812287,100.56158284209206,340.7264957264957
330014,Jamaica Hospital Medical Center,NY,281.0,69.66323978606566,145.4234063442903,107.07521367521369
210058,James Lawrence Kernan Hospital,MD,138.0,50.44470479189128,56.47295749070614,50.34112820512821
370018,Jane Phillips Medical Center,OK,81.0,49.120801421085325,69.51022157243327,0.8476709401709402
450573,Jasper Memorial Hospital,TX,40.0,46.48636505376849,100.44527479371011,0.2744871794871795
140239,Javon Bea Hospital,IL,194.0,47.21436569387602,435.93075686398817,7.1584743589743605
100048,Jay Hospital,FL,19.0,41.14138197382579,75.29211087420043,0.15032051282051284
110100,Jefferson Hospital,GA,37.0,34.977025735155415,66.7967375900781,5.1024102564102565
440056,Jefferson Memorial Hospital,TN,56.0,38.86293987961092,99.31573065101983,3.058974358974359
040071,Jefferson Regional Medical Center,AR,245.0,39.75338021181175,58.379859077482124,69.02865811965812
390265,Jefferson Regional Medical Center,PA,289.0,46.72279079913138,116.46791967674788,20.94102564102564
160047,Jennie Edmundson Memorial,IA,127.0,52.015419609861205,104.71918666540903,31.714957264957267
180051,Jennie Stuart Medical Center,KY,105.0,39.90436944408496,79.08177949816537,2.479619658119659
310074,Jersey City Medical Center,NJ,303.0,52.46654045092649,108.53913564771922,78.41452991452991
140059,Jersey Community Hospital Dist,IL,46.0,51.18849048114843,73.83150460958012,14.71804700854701
310073,Jersey Shore University Med Ctr,NJ,580.0,50.018617132875505,122.61524273229429,131.83247863247865
360016,Jewish Hospital Of Cincinnati,OH,170.0,52.46652893315498,103.34135042347668,45.353611111111114
310108,Jfk University Medical Center,NJ,359.0,50.296562235219724,116.9293275923468,79.20256410256411
110038,John D. Archbold Memorial Hospital,GA,199.0,32.271693895470094,85.34824802976591,58.34700854700855
070036,John Dempsey Hospital,CT,141.0,66.17680872332059,115.08741753063148,103.37948717948719
260142,John Fitzgibbon Memorial Hospital,MO,42.0,45.55621951946987,108.51091244501207,15.057692307692308
050496,John Muir Medical Center - Concord,CA,244.0,107.69655838597497,117.37882963607896,51.34132478632479
050180,John Muir Medical Center - Wc,CA,366.0,105.9626495931593,120.5949225947006,69.03031196581198
010102,John Paul Jones Hospital,AL,21.0,38.14429815194254,41.06810442678774,3.0119658119658124
050534,John.F. Kennedy Memorial Hosp.,CA,130.0,72.44671432882232,141.3079544136411,29.473504273504275
210029,Johns Hopkins Bayview Med. Ctr.,MD,424.0,59.00261681359882,70.16103457379461,317.27008547008546
440063,Johnson City Medical Center,TN,537.0,42.459462060503974,99.41810087569455,153.69436324786324
150001,Johnson Memorial Hospital,IN,58.0,35.03648436038039,107.43298867870983,23.551799145299146
070008,Johnson Memorial Hospital  Inc.,CT,44.0,60.96426609143472,125.18604097189137,1.794017094017094
040002,Johnson Regional Medical Center,AR,59.0,35.49361806796895,107.28133880644143,0.33835470085470093
340090,Johnston Health,NC,179.0,53.20298626942083,121.42857142857143,8.938461538461539
490053,Johnston Memorial Hospital,VA,100.0,43.036224056788434,92.61930402917947,47.75399145299146
330096,Jones Memorial Hospital,NY,49.0,35.65542298683465,112.69119180623154,19.11312820512821
460051,Jordan Valley Medical Center,UT,267.0,50.178918592409886,111.23926065589824,21.688662393162396
100253,Jupiter Medical Center,FL,242.0,48.25561949547858,74.45610658636038,91.21771367521369
